Ticker,Precio,Low,High,Change (%),RS 20D,Credit Stress,Market Cap,P/E,Forward P/E,P/Book,ROE,ROA,Operating Margin,Net Margin,FCF Yield,EV/EBITDA,Debt/Equity,Current Ratio,Piotroski,Fund Source,Grain_IS,ZC_Surprise,ZS_Surprise,SPX_Quarterly_Divisor,SPX_ROC_63d,z_MOVE_inv,MOVE_price,Earnings_Next_Date,Earnings_Days_To_Next,Earnings_Last_Date,Earnings_Days_Since,Earnings_Source,piotroski_roa_positive,piotroski_d_roa,piotroski_cfo_positive,piotroski_cfo_gt_ni,piotroski_d_leverage,piotroski_d_liquidity,piotroski_no_dilution,piotroski_d_margin,piotroski_d_turnover,roc_5d,roc_10d,roc_42d,roc_63d,vol_5d,vol_60d,high_20d,high_60d,high_252d,drawdown_20d,drawdown_60d,drawdown_252d
^MERV,3304918.0,3232382.0,3320722.0,2.22,17.13,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.4399,3.7567,4.3744,,25.8402,33.5651,3379772.0,3379772.0,,-2.2148,-2.2148,
^NYA,24138.2890625,23892.30078125,24155.560546875,0.81,4.76,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.1059,0.7766,3.6326,,14.2928,10.4384,24229.6699,24229.6699,,-0.3771,-0.3771,
^HSI,25884.4296875,25622.919921875,25917.19921875,0.1,0.88,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,3.6902,5.383,1.9145,,13.8711,19.1051,25884.4297,26626.2793,,0.0,-2.7862,
^TWII,43119.75,41610.41015625,43214.359375,7.98,11.24,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.2257,1.051,-4.8925,10.7719,91.3837,37.4895,46780.6211,47741.5117,,-7.8256,-9.6808,
^KS11,6595.4501953125,5629.759765625,6630.77001953125,17.91,0.41,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.4224,-3.301,-24.9526,,199.8681,80.7456,8088.3398,9114.5498,,-18.4573,-27.6382,
^GDAXI,25645.060546875,25627.26953125,25891.509765625,0.13,6.03,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,2.1756,3.2785,3.4244,5.0954,4.3418,15.5487,25817.8906,25817.8906,,-0.6694,-0.6694,
^FTSE,10902.7197265625,10882.58984375,10989.4501953125,0.05,5.51,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.551,2.852,5.5207,5.199,6.4964,10.5881,10908.4004,10908.4004,,-0.0521,-0.0521,
^AEX,1103.8800048828125,1102.3800048828125,1112.1700439453125,-0.07,9.32,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.2697,1.0907,5.7407,8.8103,9.798,11.9821,1104.6899,1104.6899,,-0.0733,-0.0733,
^IBEX,19810.900390625,19736.5,19953.5,0.27,11.88,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.1514,3.091,8.9948,12.1306,21.955,15.7269,19810.9004,19852.4004,,0.0,-0.209,
FTSEMIB.MI,52269.12109375,52268.6484375,52655.83984375,0.32,27.99,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.9017,0.7462,4.4589,7.6427,14.2588,15.245,52959.0,52959.0,52959.0,-1.3027,-1.3027,-1.3027
^SSMI,14400.0,14397.2998046875,14541.419921875,0.05,10.09,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.5081,0.3925,8.9397,9.6202,12.3979,10.2242,14571.3301,14571.3301,,-1.1758,-1.1758,
^OMXC25,1838.978759765625,1838.978759765625,1838.978759765625,-1.5,6.11,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.4363,-3.3119,4.2777,,17.7333,15.1366,1912.84,1912.84,,-3.8613,-3.8613,
^GSPTSE,35403.8984375,35382.30859375,35482.1796875,-0.29,4.7,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.0984,0.397,0.6665,4.4634,12.5737,11.4548,35749.6992,35749.6992,,-0.9673,-0.9673,
^AXJO,8976.7998046875,8967.7001953125,9059.7998046875,0.1,4.05,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,2.3312,2.0474,2.893,3.216,12.3028,11.8394,9038.5996,9038.5996,,-0.6837,-0.6837,
^MXX,67290.3984375,66472.2109375,67467.65625,1.22,-0.37,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.5459,1.408,-2.3224,0.0101,18.179,15.528,67466.4609,70246.2969,,-0.261,-4.2079,
^BVSP,177159.0,173885.0,177159.0,1.88,-4.96,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.2461,1.918,2.881,-5.4234,22.589,16.4162,177866.0,184108.0,,-0.3975,-3.7744,
HYG,79.30500030517578,79.27999877929688,79.4800033569336,-0.21,5.08,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.0947,-0.4331,-0.2096,0.1494,4.2401,3.6041,79.87,79.87,79.87,-0.7074,-0.7074,-0.7074
LQD,106.1050033569336,106.06999969482422,106.34500122070312,-0.29,2.18,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.1177,-1.3527,-2.2511,-1.4235,6.4462,5.2921,108.67,109.3158,109.6459,-2.3604,-2.9372,-3.2294
TLT,82.18000030517578,82.12000274658203,82.44999694824219,-0.75,-0.68,ALTO,,,-4108.99,0.55,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.2853,-2.7686,-3.4942,-2.9272,15.2021,9.3926,85.45,87.1282,89.1459,-3.8268,-5.6792,-7.814
GC=F,4090.5,4089.10009765625,4170.7001953125,-0.23,-10.89,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.563,1.9388,-8.5963,-11.3594,17.1975,23.2927,4155.1001,4720.3999,,-1.5547,-13.3442,
HG=F,6.4720001220703125,6.4664998054504395,6.528500080108643,0.43,9.68,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,2.4051,4.0515,-0.7971,9.2136,24.5101,27.4591,6.511,6.6495,,-0.599,-2.6694,
CL=F,85.44000244140625,81.05999755859375,86.44999694824219,2.21,-18.22,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-4.3332,3.5762,-7.2917,-18.6828,72.1927,55.2544,92.19,108.66,,-7.3218,-21.3694,
ZS=F,1192.0,1186.0,1196.0,1.25,1.31,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-4.4872,-1.0378,0.9528,0.846,27.6288,20.6224,1248.0,1248.0,,-4.4872,-4.4872,
ZC=F,465.25,465.0,470.0,4.37,0.57,ALTO,,,,,,,,,,,,,,NONE,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.2154,4.6093,4.786,0.1076,44.7371,27.1534,465.25,477.0,,0.0,-2.4633,
BTC-USD,63426.7109375,63427.6328125,65271.16796875,-2.01,-44.74,ALTO,1272595218432.0,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-2.9287,-4.6288,-0.1796,-13.5552,21.8198,29.0419,66505.125,66703.6562,96929.3281,-4.6288,-4.9127,-34.564
ETH-USD,1875.18994140625,1872.8975830078125,1933.77783203125,-2.2,-48.81,ALTO,226394832896.0,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-4.0043,-2.7585,9.5973,-6.7987,25.3748,45.0575,1953.4113,1953.4113,3354.7227,-4.0043,-4.0043,-44.103
IBIT,35.92499923706055,35.88999938964844,36.11000061035156,-2.11,-45.36,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.1692,-1.1692,-11.2744,-17.0706,29.0405,37.3859,37.67,46.47,71.29,-4.6323,-22.6921,-49.6072
SPY,743.1480102539062,742.8400268554688,746.301025390625,0.2,19.34,ALTO,,26.73,,1.73,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.5708,-0.0191,-1.7768,3.6739,20.8843,13.6312,754.95,757.6182,757.6182,-1.5633,-1.91,-1.91
QQQ,688.9149780273438,688.1799926757812,695.77001953125,0.78,22.98,ALTO,,30.58,,1.93,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.6847,-0.9226,-7.1449,3.2845,36.9973,25.8289,725.51,745.3409,745.3409,-5.044,-7.5705,-7.5705
DIA,522.8099975585938,522.130126953125,524.4099731445312,0.25,20.71,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.7807,0.384,2.5312,5.6427,24.8456,12.2805,529.9395,529.9395,529.9395,-1.3453,-1.3453,-1.3453
IWM,292.67999267578125,292.3500061035156,293.92999267578125,0.03,35.26,ALTO,,18.14,,1.34,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.5186,-0.4625,1.5212,5.5423,19.7477,18.1975,298.9,300.45,300.45,-2.081,-2.5861,-2.5861
GLD,369.32000732421875,368.95001220703125,370.9049987792969,-2.08,22.37,ALTO,,,,2.17,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.6937,0.247,-10.1979,-12.8263,27.0554,23.7573,382.13,434.65,495.9,-3.3523,-15.0305,-25.5253
SLV,51.65999984741211,51.584999084472656,51.9900016784668,-3.44,55.51,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.7684,1.733,-23.6589,-22.5023,47.7182,49.6054,56.11,79.35,105.6,-7.9309,-34.896,-51.0795
XLY,115.41000366210938,115.05000305175781,115.87999725341797,2.69,5.52,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,5.484,-0.026,-2.1576,-2.2898,23.0226,21.8702,118.01,121.8173,124.0232,-2.2032,-5.2597,-6.9448
XLV,161.51499938964844,161.49000549316406,162.61000061035156,-1.23,26.46,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.649,0.2638,9.7317,11.1222,28.728,19.0494,167.26,167.26,167.26,-3.4348,-3.4348,-3.4348
XLRE,45.1150016784668,44.93000030517578,45.33000183105469,-0.41,13.17,ALTO,,32.4,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.8172,-0.6715,5.1776,2.5008,13.1049,16.2439,46.01,46.01,46.01,-1.9452,-1.9452,-1.9452
XLK,176.33999633789062,175.82000732421875,178.6199951171875,0.35,35.4,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.2615,0.4271,-9.8129,10.6898,58.1597,35.5455,185.78,197.974,197.974,-5.0813,-10.9277,-10.9277
XLI,179.3800048828125,179.22999572753906,180.9243927001953,0.55,19.99,ALTO,,30.79,,1.82,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.7957,-0.0167,4.3047,3.0023,29.8039,18.9492,185.56,185.56,185.56,-3.3305,-3.3305,-3.3305
XLF,56.994998931884766,56.72999954223633,57.04999923706055,-0.01,10.99,ALTO,,18.05,,1.68,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.2165,1.3064,11.2087,9.7154,19.3548,13.9468,57.6,57.6,57.6,-1.0503,-1.0503,-1.0503
XLE,58.915000915527344,58.72999954223633,59.279998779296875,-0.08,39.79,ALTO,,21.89,,1.13,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.1825,2.1411,3.56,-0.5199,21.2969,23.1526,59.62,60.8512,62.1121,-1.1825,-3.1818,-5.1473
XLC,106.80500030517578,106.72000122070312,107.16999816894531,0.21,1.15,ALTO,,15.51,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.4751,-3.4749,-7.3758,-8.0913,29.8,18.0367,113.38,117.0754,119.3874,-5.7991,-8.7725,-10.5392
XLB,50.5,50.41999816894531,51.04999923706055,-2.21,17.69,ALTO,,26.05,,0.64,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-1.4826,-0.0594,-0.454,-1.5177,27.3745,20.3605,52.34,52.5236,53.1837,-3.5155,-3.8528,-5.0462
XLP,84.77999877929688,84.32499694824219,84.98999786376953,-0.81,9.68,ALTO,,25.79,,1.24,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.7726,-0.4813,4.0695,1.2552,27.975,17.7324,87.36,87.36,88.8894,-2.9533,-2.9533,-4.6231
XLU,44.599998474121094,44.334999084472656,44.7400016784668,-0.13,7.49,ALTO,,20.59,,0.7,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-3.6509,-1.2619,4.141,-4.1947,8.3433,16.6523,46.29,46.29,47.0979,-3.6509,-3.6509,-5.3036
PSQ,26.809799194335938,26.524999618530273,26.81999969482422,-0.67,-15.28,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.6677,1.0166,7.5023,-3.0206,37.18,25.6658,27.91,27.91,33.0172,-3.942,-3.942,-18.8005
EWZ,36.505001068115234,36.474998474121094,36.77000045776367,-0.07,44.13,ALTO,,11.69,,1.0,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,2.169,3.6191,3.3152,-7.1725,30.3338,23.9641,36.62,39.5237,41.3365,-0.314,-7.6378,-11.6882
FXI,36.25,36.209999084472656,36.29999923706055,-0.74,-0.93,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,4.8294,6.2115,3.3452,-0.728,15.1727,21.2322,36.52,37.9749,40.9939,-0.7393,-4.5421,-11.5722
COPX,78.2300033569336,78.13999938964844,79.36499786376953,-1.6,87.08,ALTO,,17.49,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.6562,6.653,-12.8405,-1.3995,46.1325,53.9051,79.99,93.3428,95.3759,-2.2003,-16.1906,-17.9772
URA,39.58000183105469,39.43000030517578,40.45000076293945,-0.35,5.83,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.7771,2.1947,-21.6858,-29.8476,70.3526,49.6242,43.88,58.26,61.81,-9.7995,-32.0632,-35.9651
ARKK,71.94000244140625,71.75,72.97000122070312,-1.32,-4.03,ALTO,,42.41,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,0.0696,-4.3351,-11.4694,-5.1424,40.0371,36.4324,83.61,83.61,92.53,-13.9577,-13.9577,-22.2522
ITA,238.52999877929688,237.42999267578125,239.49000549316406,0.17,22.41,ALTO,,37.75,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-0.6704,3.3806,3.8221,9.2137,32.2076,25.0189,250.78,250.78,250.78,-4.8848,-4.8848,-4.8848
SMH,547.1799926757812,545.5999755859375,561.4400024414062,1.54,90.54,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,-2.4965,-1.6801,-9.9752,7.9847,84.2795,55.7467,611.03,668.91,668.91,-10.4496,-18.1983,-18.1983
EEM,64.30500030517578,64.25,65.05999755859375,1.12,35.48,ALTO,,,,,,,,,,,,,,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,,999,,,none,,,,,,,,,,1.5396,1.6037,-7.7636,1.0146,46.8519,34.7521,67.57,71.21,71.21,-4.832,-9.6967,-9.6967
AAPL,304.1499938964844,300.3299865722656,306.8999938964844,-8.78,47.58,ALTO,4467746930688.0,34.8,31.76,41.9,148.75,27.08,32.62,27.62,2.39,29.13,0.78,1.0,8.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-29,90,2026-07-30,1.0,yahoo,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-8.6691,-8.8662,-0.7052,12.191,68.7451,33.7543,340.08,340.08,340.08,-10.5652,-10.5652,-10.5652
MSFT,456.7900085449219,449.552001953125,460.5,1.26,-13.23,ALTO,3390986780672.0,25.44,19.78,7.67,34.04,14.09,45.11,40.3,0.48,17.51,0.29,1.23,5.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-28,89,2026-07-29,2.0,yahoo,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,19.6725,15.9895,-0.8099,12.2614,119.5892,46.2918,456.79,460.52,538.6585,0.0,-0.8099,-15.1986
NVDA,197.91000366210938,197.11000061035156,200.08999633789062,1.47,11.88,ALTO,4793093849088.0,30.3,15.38,24.52,114.29,52.73,65.6,62.97,0.97,28.27,0.07,3.44,4.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-08-26,26,,,yahoo,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.3173,-2.4161,-11.6863,-0.7162,42.6888,40.6237,212.5,235.4656,235.4656,-6.8659,-15.9495,-15.9495
META,547.9299926757812,542.8200073242188,557.9600219726562,1.65,-28.46,ALTO,1395855065088.0,20.62,15.41,5.71,29.85,14.59,30.88,29.83,1.53,12.7,0.43,2.23,5.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-28,89,2026-07-29,2.0,yahoo,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-7.9403,-15.1824,-8.6652,-10.3728,66.6759,45.6938,681.31,681.31,787.4192,-19.577,-19.577,-30.4144
GOOGL,343.7850036621094,340.0,345.9200134277344,3.03,80.13,ALTO,4204468371456.0,17.26,23.33,6.75,48.68,12.96,34.03,54.77,0.54,22.97,0.19,2.72,6.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-28,89,2026-07-22,9.0,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.5202,-0.8608,-8.6031,-10.6054,27.2286,34.4465,370.92,402.3797,402.3797,-7.3156,-14.562,-14.562
AMZN,266.9150085449219,262.05499267578125,269.4599914550781,13.34,14.48,ALTO,2871771791360.0,21.48,26.79,6.5,30.56,6.59,13.69,17.44,0.8,15.63,0.4,1.03,6.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-29,90,2026-07-30,1.0,yahoo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,14.995,7.9622,2.1645,0.6998,108.0071,41.5102,266.915,274.99,274.99,0.0,-2.9365,-2.9365
TSLA,307.4800109863281,307.07000732421875,315.5,-0.44,0.21,ALTO,1214722867200.0,284.78,138.69,13.73,4.67,1.93,1.41,3.67,0.4,110.93,0.18,1.94,5.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-21,82,2026-07-22,9.0,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.773,-19.2627,-26.0652,-19.4298,42.7288,57.924,419.77,445.27,489.88,-26.7504,-30.9453,-37.2336
MSTR,92.76000213623047,92.5999984741211,95.05000305175781,-5.1,-76.45,ALTO,33845035008.0,,20.76,0.87,-63.56,-38.73,-6808.11,0.0,,-1.51,0.15,5.39,3.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-10-29,90,2026-07-30,1.0,yahoo,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1891,-2.2035,-38.0692,-43.9347,67.8482,79.18,101.95,195.94,402.01,-9.0142,-52.659,-76.9259
PLTR,123.04000091552734,120.87999725341797,123.31999969482422,0.64,-21.83,ALTO,295061159936.0,139.86,58.76,34.92,32.59,14.7,46.18,43.67,0.59,141.4,0.02,6.91,8.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-08-03,3,,,yahoo,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0976,-7.0554,-23.4111,-11.552,48.0325,55.592,134.85,160.65,207.18,-8.7579,-23.4111,-40.612
SNOW,302.6499938964844,295.4103088378906,304.07000732421875,1.53,35.88,ALTO,104898486272.0,,112.43,54.08,-54.87,-9.68,-22.17,-23.79,1.66,-91.54,1.43,1.05,5.0,YAHOO,1.513,2.378,0.9363,0.06691,3.4462,0.3236,70.88,2026-08-26,26,,,yahoo,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.9038,12.5511,8.0276,121.7703,46.2854,90.3026,302.65,302.65,302.65,0.0,0.0,0.0
