Ticker,Precio,Low,High,Change (%),RS 20D,Credit Stress,Market Cap,P/E,Forward P/E,P/Book,ROE,ROA,Operating Margin,Net Margin,FCF Yield,EV/EBITDA,Debt/Equity,Current Ratio,Piotroski,Fund Source,Grain_IS,ZC_Surprise,ZS_Surprise,SPX_Quarterly_Divisor,SPX_ROC_63d,z_MOVE_inv,MOVE_price,Earnings_Next_Date,Earnings_Days_To_Next,Earnings_Last_Date,Earnings_Days_Since,Earnings_Source,piotroski_roa_positive,piotroski_d_roa,piotroski_cfo_positive,piotroski_cfo_gt_ni,piotroski_d_leverage,piotroski_d_liquidity,piotroski_no_dilution,piotroski_d_margin,piotroski_d_turnover,roc_5d,roc_10d,roc_42d,roc_63d,vol_5d,vol_60d,high_20d,high_60d,high_252d,drawdown_20d,drawdown_60d,drawdown_252d
BTC-USD,65987.2109375,65540.1484375,66684.6796875,-0.78,-46.89,BAJO,1323770183680.0,,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,3.2672,3.496,7.3848,-14.8088,18.9983,31.779,66505.125,77279.9297,99697.4922,-0.7788,-14.6127,-33.8126
ETH-USD,1930.6600341796875,1909.610107421875,1954.3189697265625,0.12,-50.39,BAJO,232851832832.0,,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,4.8709,6.9151,19.1664,-9.2301,11.4823,45.8652,1930.66,2111.3704,3354.7227,0.0,-8.5589,-42.4495
IBIT,37.34000015258789,37.130001068115234,37.599998474121094,-0.88,-46.39,BAJO,,,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,1.4398,5.9892,-15.1171,-12.1618,21.9749,37.8636,37.67,46.47,,-0.876,-19.6471,
SPY,747.4099731445312,746.3699951171875,750.02001953125,-0.12,17.27,BAJO,,26.88,,1.74,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.9804,0.2696,1.0908,6.4276,11.8367,13.1199,754.95,757.6182,,-0.9987,-1.3474,
QQQ,705.3499755859375,703.6400146484375,709.6472778320312,-0.51,23.82,BAJO,,31.3,,1.97,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-1.7263,-0.856,-0.9851,9.5906,22.3935,24.7019,736.4,745.3409,,-4.2165,-5.3655,
DIA,521.469970703125,521.010009765625,524.3699951171875,-0.01,15.69,BAJO,,24.64,,1.46,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.8236,-0.2204,4.5581,6.5064,10.1686,11.7831,529.9395,529.9395,,-1.5982,-1.5982,
IWM,293.7900085449219,293.4100036621094,296.42999267578125,-0.93,29.07,BAJO,,18.2,,1.34,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.6694,0.1056,5.2234,7.2779,17.1153,18.903,300.45,300.45,,-2.2167,-2.2167,
GLD,379.1199951171875,378.8349914550781,382.2200012207031,1.15,19.56,BAJO,,,,2.23,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,1.8182,1.2472,-9.1711,-11.7443,14.2903,24.5077,382.13,434.65,,-0.7877,-12.7758,
SLV,53.91999816894531,53.79999923706055,55.08000183105469,1.58,49.19,BAJO,,,,2.53,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,3.2752,2.0632,-21.5481,-21.2732,26.6089,51.5231,56.11,79.35,,-3.9031,-32.0479,
XLY,114.0199966430664,113.82499694824219,115.2300033569336,-0.74,-0.45,BAJO,,29.11,,0.68,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-2.547,-1.1102,-3.1311,-3.9697,11.9686,18.8201,118.09,121.8173,,-3.4465,-6.4008,
XLV,159.42999267578125,158.94500732421875,160.97000122070312,-0.51,17.15,BAJO,,28.69,,1.25,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,0.7202,-1.7683,8.8378,9.7404,11.6544,18.2943,164.44,164.44,,-3.0467,-3.0467,
XLRE,45.0099983215332,44.91999816894531,45.36000061035156,-0.42,6.78,BAJO,,32.32,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,1.0099,1.9479,2.1931,3.7104,3.1393,16.0296,45.46,45.46,,-0.9899,-0.9899,
XLK,180.27000427246094,178.14999389648438,181.42999267578125,-0.28,37.36,BAJO,,33.72,,1.21,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.7214,-0.6229,1.8883,16.6753,27.441,33.706,190.52,197.974,,-5.38,-8.9426,
XLI,178.85000610351562,178.13999938964844,179.83999633789062,0.11,15.95,BAJO,,30.7,,1.82,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.672,-0.8702,5.0138,4.5789,7.4416,19.304,185.56,185.56,,-3.6161,-3.6161,
XLF,56.04999923706055,55.90999984741211,56.275001525878906,-0.11,5.31,BAJO,,17.75,,1.65,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.9017,1.9647,8.8779,7.5456,6.7552,13.1677,56.75,56.75,,-1.2335,-1.2335,
XLE,59.20000076293945,58.900001525878906,59.52000045776367,1.2,38.75,BAJO,,21.99,,1.14,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,4.7788,6.4748,-0.2894,6.7244,5.4466,24.8,59.2,60.8512,,0.0,-2.7134,
XLC,109.19999694824219,109.16000366210938,111.1050033569336,-0.75,0.07,BAJO,,15.85,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-3.6867,-0.2375,-5.6985,-6.5517,12.4212,15.3629,113.38,117.0754,,-3.6867,-6.7268,
XLB,50.81999969482422,50.29999923706055,50.96500015258789,1.44,10.31,BAJO,,26.22,,0.64,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,0.6337,1.3158,2.5946,-1.468,17.2949,19.8992,52.01,52.5236,,-2.288,-3.2435,
XLP,84.37999725341797,84.06999969482422,85.01499938964844,0.38,4.32,BAJO,,25.67,,1.24,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,1.0902,-0.0119,-0.6484,3.819,9.1967,16.4384,85.81,85.81,,-1.6665,-1.6665,
XLU,45.93000030517578,45.209999084472656,45.98500061035156,2.25,9.98,BAJO,,21.2,,0.72,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,1.5701,1.2566,3.8492,2.8327,21.4635,17.4631,46.2,46.5527,,-0.5844,-1.3377,
PSQ,26.18000030517578,26.019899368286133,26.239999771118164,0.58,-19.66,BAJO,,,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,1.8281,0.9641,0.964,-8.5451,22.608,24.5396,26.54,28.071,,-1.3564,-6.7366,
EWZ,36.619998931884766,36.0,36.650001525878906,2.81,37.36,BAJO,,11.73,,1.0,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,2.0624,6.4225,0.5949,-9.3684,21.158,24.349,36.62,39.5237,,0.0,-7.3468,
FXI,34.43000030517578,34.3849983215332,34.564998626708984,-0.58,-12.16,BAJO,,9.5,,0.85,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,0.4376,2.9605,-4.2811,-6.5251,29.1838,21.3179,35.04,37.9749,,-1.7409,-9.3348,
COPX,79.98999786376953,79.18499755859375,80.43499755859375,2.24,74.77,BAJO,,17.88,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,3.5335,9.5153,-2.4884,-1.483,51.2664,55.9445,79.99,93.3428,,0.0,-14.3051,
URA,40.970001220703125,40.689998626708984,41.529998779296875,1.79,2.28,BAJO,,34.85,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,0.1711,-1.6563,-14.7169,-23.7626,35.7629,52.5465,44.72,58.26,,-8.3855,-29.6773,
ARKK,76.02999877929688,75.91000366210938,77.6449966430664,-2.14,-3.58,BAJO,,44.82,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-4.4849,-5.1522,0.2505,-1.7446,42.6541,36.9697,83.61,83.61,,-9.0659,-9.0659,
ITA,231.11000061035156,230.56500244140625,233.139892578125,0.6,16.09,BAJO,,36.58,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-2.246,-3.5555,3.5795,3.6677,8.1994,24.8825,250.78,250.78,,-7.8435,-7.8435,
SMH,586.9099731445312,571.3519897460938,592.0,0.48,103.53,BAJO,,37.99,,,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.6534,-1.027,3.9404,26.3096,43.8993,53.5245,655.89,668.91,,-10.517,-12.2587,
EEM,64.98999786376953,64.62999725341797,65.18990325927734,-0.54,30.83,BAJO,,16.75,,1.24,,,,,,,,,,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,,999,,,none,,,,,,,,,,-0.8846,-1.8723,-0.202,4.9443,28.782,34.0509,68.41,71.21,,-4.9993,-8.7347,
AAPL,325.8900146484375,323.3399963378906,328.99951171875,-0.56,50.9,BAJO,4786462654464.0,39.45,33.81,44.89,141.47,26.23,32.27,27.15,2.11,30.02,0.8,1.07,8.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-30,8,,,finnhub,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.4916,3.9886,7.8213,22.5496,17.9397,28.1095,333.74,333.74,,-2.3521,-2.3521,
MSFT,390.3399963378906,386.9700012207031,401.0,-1.86,-24.11,BAJO,2990762000000.0,23.88,29.37,10.76,33.13,19.15,46.75,,,,0.25,1.28,5.0,FINNHUB,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-29,7,,,yahoo,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.3371,1.8261,-7.0951,-7.7741,30.2601,33.8445,402.29,460.52,,-2.9705,-15.2393,
NVDA,212.05999755859375,204.9499969482422,214.38999938964844,2.3,22.45,BAJO,5136305356800.0,32.47,16.48,26.28,114.29,52.73,65.6,62.97,0.9,30.06,0.07,3.44,4.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-08-26,35,,,yahoo,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.2071,3.8899,-4.9952,6.2173,32.8214,41.2566,212.5,235.4656,,-0.2071,-9.9401,
META,627.1699829101562,624.0,648.9979858398438,-2.58,-13.71,BAJO,1592022925312.0,22.81,16.95,6.53,32.93,16.4,40.62,32.84,1.61,14.62,0.36,2.35,5.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-29,7,,,yahoo,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-7.9465,3.9876,3.7502,-6.1433,23.1759,45.4889,681.31,681.31,,-7.9465,-7.9465,
GOOGL,342.0899963378906,341.7300109863281,349.94000244140625,-1.46,78.46,BAJO,4174378172416.0,26.07,23.31,8.66,38.88,14.64,36.12,37.92,0.67,25.5,0.2,1.92,6.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-22,0,,,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-7.7726,-5.4791,-11.9862,3.0107,25.8111,36.832,370.92,402.3797,,-7.7726,-14.9833,
AMZN,244.85000610351562,242.4499969482422,248.4499969482422,-1.09,5.37,BAJO,2633878470656.0,29.25,24.69,5.96,24.29,6.84,13.14,12.22,0.37,17.49,0.53,1.18,6.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-30,8,,,yahoo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.9653,0.5049,-7.6073,-2.0247,17.163,28.326,254.96,274.99,,-3.9653,-10.9604,
TSLA,374.010009765625,372.8999938964844,380.1700134277344,-1.3,10.58,BAJO,1404678307840.0,340.01,145.75,16.7,4.9,2.23,4.2,3.95,0.37,124.08,0.19,2.04,5.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-22,0,,,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-5.1843,-5.0881,-10.3652,-3.2115,39.9309,49.3729,425.3,445.27,,-12.0597,-16.0038,
MSTR,100.01000213623047,98.12999725341797,101.93000030517578,-1.9,-77.65,BAJO,36535615488.0,,22.41,0.94,-30.76,-17.81,-11641.53,,-23.81,-3.63,0.18,6.05,3.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-07-30,8,,,yahoo,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.6059,6.541,-39.684,-39.0071,43.0064,78.5703,101.95,195.94,,-1.9029,-48.9589,
PLTR,124.56999969482422,123.44999694824219,132.30999755859375,-6.1,-21.33,BAJO,298633166848.0,139.97,59.48,35.34,32.59,14.7,46.18,43.67,0.59,144.15,0.02,6.91,8.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-08-03,12,,,yahoo,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-6.8705,-5.7858,-9.1724,-14.6605,51.852,54.9304,134.85,160.65,,-7.6233,-22.4588,
SNOW,267.79998779296875,260.3599853515625,270.5799865722656,-1.45,24.1,BAJO,92819472384.0,,99.49,47.86,-54.87,-9.68,-22.17,-23.79,1.87,-83.43,1.43,1.05,5.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-08-26,35,,,yahoo,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.497,2.4836,60.3881,77.5391,24.4314,90.7045,275.94,280.16,,-2.9499,-4.4118,
CRWD,188.4199981689453,185.0500030517578,193.49000549316406,-1.43,61.42,BAJO,191860408320.0,,120.61,41.4,-0.25,-1.0,-2.21,-0.6,1.0,3219.04,0.18,1.53,4.0,YAHOO,1.9909,3.4602,1.0113,0.063922,6.1573,-0.2429,76.31,2026-09-01,41,,,yahoo,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.8746,-1.4127,15.9312,67.6297,22.5144,56.3408,210.73,210.73,,-10.587,-10.587,
