Ticker,Precio,Low,High,Change (%),RS 20D,Credit Stress,Market Cap,P/E,Forward P/E,P/Book,ROE,ROA,Operating Margin,Net Margin,FCF Yield,EV/EBITDA,Debt/Equity,Current Ratio,Piotroski,Fund Source,Grain_IS,ZC_Surprise,ZS_Surprise,SPX_Quarterly_Divisor,SPX_ROC_63d,z_MOVE_inv,MOVE_price,Earnings_Next_Date,Earnings_Days_To_Next,Earnings_Last_Date,Earnings_Days_Since,Earnings_Source,piotroski_roa_positive,piotroski_d_roa,piotroski_cfo_positive,piotroski_cfo_gt_ni,piotroski_d_leverage,piotroski_d_liquidity,piotroski_no_dilution,piotroski_d_margin,piotroski_d_turnover,roc_5d,roc_10d,roc_42d,roc_63d,vol_5d,vol_60d,high_20d,high_60d,high_252d,drawdown_20d,drawdown_60d,drawdown_252d
^TWII,41603.359375,41565.0,43221.9296875,-4.65,6.38,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-5.9447,-7.0066,-5.9956,,35.9788,32.9781,47018.9883,47741.5117,,-11.518,-12.8571,
^KS11,6023.66015625,5992.91015625,6413.56982421875,-10.84,-9.44,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-10.7335,-11.5069,-26.7969,,108.1479,,8476.4805,9114.5498,,-28.9368,-33.9116,
^GDAXI,25460.48046875,25336.390625,25571.44921875,-0.01,6.82,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,1.2127,1.8438,1.8295,4.8085,9.8077,15.7802,25817.8906,25817.8906,,-1.3844,-1.3844,
^FTSE,10908.41015625,10864.1103515625,10951.0595703125,0.34,7.34,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,1.786,3.7325,5.5074,6.808,4.5098,11.1728,10908.4102,10908.4102,,0.0,0.0,
^AEX,1093.0999755859375,1085.5,1094.5999755859375,0.05,10.15,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.7004,-0.4372,5.5095,7.7912,12.2401,11.8609,1102.38,1102.38,,-0.8418,-0.8418,
^IBEX,19412.69921875,19381.19921875,19743.900390625,-1.59,10.56,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.8104,0.7118,6.7517,9.1766,21.987,15.5463,19852.4004,19852.4004,,-2.2149,-2.2149,
FTSEMIB.MI,51443.109375,51387.9609375,52145.94921875,-0.49,25.29,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-2.5551,-1.8467,3.3513,6.6267,12.4067,15.0973,52959.0,52959.0,52959.0,-2.8624,-2.8624,-2.8624
^SSMI,14486.099609375,14461.080078125,14656.0498046875,-0.58,11.69,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,1.189,1.2496,8.8738,,11.4895,10.9488,14571.3301,14571.3301,,-0.5849,-0.5849,
^OMXC25,1849.3499755859375,1826.800048828125,1850.2900390625,0.87,8.21,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-2.0456,-2.2682,3.3948,,13.4996,,1912.84,,,-3.3191,,
^GSPTSE,35533.62890625,35279.87109375,35701.05078125,-0.6,7.18,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,0.1368,0.3316,2.1989,6.6487,8.9731,11.4811,35749.6992,35749.6992,,-0.6044,-0.6044,
^AXJO,8947.7998046875,8856.599609375,8947.7998046875,0.6,3.53,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,1.757,1.5814,4.1301,3.0022,14.1676,12.411,8947.7998,8966.2998,,0.0,-0.2063,
^MXX,66630.6484375,66353.78125,67432.328125,-1.01,-0.17,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.0002,0.3478,-2.2108,-1.8088,14.1255,15.2311,67466.4609,70246.2969,,-1.2389,-5.1471,
^BVSP,174829.203125,174325.765625,176563.84375,-0.98,-4.84,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.5313,-0.6714,0.5991,-5.3698,18.4098,16.4393,177866.0,187691.0,,-1.7074,-6.8526,
HYG,79.29000091552734,79.13999938964844,79.4749984741211,-0.16,4.97,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.2892,-0.6515,-0.2053,0.1055,2.3132,3.5793,79.87,79.87,79.87,-0.7262,-0.7262,-0.7262
LQD,106.48500061035156,106.37000274658203,106.80000305175781,-0.32,2.25,ALTO,,32.2,,0.79,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.1734,-1.0178,-1.8265,-1.5138,4.6146,5.3368,108.67,109.3158,109.6459,-2.0107,-2.5896,-2.8828
TLT,83.54000091552734,83.5,84.15129852294922,-0.83,0.56,ALTO,,,-4177.0,0.56,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,0.1198,-0.831,-1.8214,-2.1776,10.6566,9.0434,85.52,87.1282,89.1459,-2.3152,-4.1183,-6.2884
GC=F,4135.5,4053.89990234375,4149.39990234375,2.46,-8.48,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.2749,2.2626,-8.0857,,22.4456,24.5046,4155.1001,4720.3999,,-0.4717,-12.3909,
HG=F,6.385000228881836,6.2820000648498535,6.43149995803833,1.0,9.15,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.0231,1.4539,-0.172,,8.2523,28.1356,6.511,6.6495,,-1.9352,-3.9777,
CL=F,84.58000183105469,79.91999816894531,85.56999969482422,6.71,-20.34,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-2.5913,6.2563,-4.8594,,96.847,57.3895,92.19,108.66,,-8.2547,-22.1609,
ZS=F,1191.5,1190.0,1225.0,-1.69,1.31,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-3.3658,-0.8942,-0.2512,,29.3081,20.235,1248.0,1248.0,,-4.5272,-4.5272,
ZC=F,472.0,471.5,483.5,2.94,1.71,ALTO,,,,,,,,,,,,,,NONE,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,2.1645,5.4749,3.5656,,38.17,26.7879,472.0,477.0,,0.0,-1.0482,
BTC-USD,64123.30078125,63570.06640625,64620.40625,0.39,-45.09,ALTO,1288461877248.0,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,0.0387,-0.8773,-0.4582,-13.7487,27.2849,32.1268,66505.125,73579.6875,96929.3281,-3.5814,-12.8519,-33.8453
ETH-USD,1907.0999755859375,1885.89111328125,1922.7508544921875,-0.67,-49.2,ALTO,231062896640.0,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,2.5225,1.9018,9.109,-5.6917,50.6711,47.3101,1953.4113,2004.3416,3354.7227,-2.3708,-4.8515,-43.1518
IBIT,36.34000015258789,35.9900016784668,36.63999938964844,0.55,-45.0,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-2.6781,-1.2768,-12.5602,-16.0157,20.6523,37.2603,37.67,46.47,71.29,-3.5307,-21.799,-49.0251
SPY,737.0499877929688,731.739990234375,740.3900146484375,-0.51,17.84,ALTO,,26.51,,1.72,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.3861,-2.3529,-2.0741,3.8302,5.24,13.2289,754.95,757.6182,757.6182,-2.371,-2.7149,-2.7149
QQQ,672.0009765625,663.2999877929688,677.4600219726562,-0.52,19.56,ALTO,,29.83,,1.88,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-4.728,-6.3726,-8.5455,2.31,6.0222,25.0275,725.51,745.3409,745.3409,-7.3754,-9.8398,-9.8398
DIA,518.75,517.280029296875,523.1699829101562,-1.54,18.47,ALTO,,24.51,,1.45,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.5216,-1.3409,2.6158,5.9379,18.2321,11.915,529.9395,529.9395,529.9395,-2.1115,-2.1115,-2.1115
IWM,290.6300048828125,288.44000244140625,293.510009765625,-0.93,32.39,ALTO,,18.01,,1.33,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.0756,-1.7378,-0.2427,6.3565,10.4184,18.3186,299.32,300.45,300.45,-2.9032,-3.2684,-3.2684
GLD,373.6499938964844,366.5260009765625,374.8800048828125,1.16,22.54,ALTO,,,,2.2,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.4428,0.3491,-9.4774,-11.4385,17.8097,24.3134,382.13,434.65,495.9,-2.2191,-14.0343,-24.6521
SLV,52.70500183105469,51.28499984741211,53.27000045776367,1.94,52.59,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-2.2533,0.9481,-22.9008,-20.3852,29.3009,50.8313,56.11,79.35,105.6,-6.0684,-33.5791,-50.09
XLY,112.7300033569336,111.62999725341797,113.31500244140625,0.22,1.68,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.1314,-3.6496,-7.4597,-3.4658,9.402,21.2751,118.09,121.8173,124.0232,-4.5389,-7.4597,-9.1057
XLV,166.72000122070312,166.5,168.15499877929688,-0.32,26.72,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,4.5725,5.3257,10.9857,16.4177,17.8538,18.3639,167.26,167.26,167.26,-0.3228,-0.3228,-0.3228
XLRE,45.91999816894531,45.67499923706055,46.16999816894531,-0.2,11.65,ALTO,,32.98,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,2.0218,3.0521,4.3062,5.4939,18.9799,16.1236,46.01,46.01,46.01,-0.1956,-0.1956,-0.1956
XLK,169.6750030517578,166.9499969482422,172.00999450683594,-0.83,29.7,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-5.8773,-6.5563,-9.0836,7.6195,7.6063,33.991,185.78,197.974,197.974,-8.6689,-14.2943,-14.2943
XLI,177.77000427246094,176.43499755859375,181.33999633789062,-2.59,18.41,ALTO,,30.51,,1.81,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.6039,-1.2718,2.5359,4.227,22.037,19.2141,185.56,185.56,185.56,-4.1981,-4.1981,-4.1981
XLF,56.94990158081055,56.90999984741211,57.47010040283203,-1.13,10.06,ALTO,,18.03,,1.67,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,1.6055,0.6894,11.4675,10.2206,17.4638,13.7102,57.6,57.6,57.6,-1.1286,-1.1286,-1.1286
XLE,58.7400016784668,58.41999816894531,59.29999923706055,2.03,36.72,ALTO,,21.82,,1.13,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-0.777,3.9646,3.887,2.5188,29.4527,24.7563,59.62,60.8512,62.1121,-1.476,-3.4694,-5.429
XLC,110.23999786376953,108.97000122070312,110.41000366210938,0.52,5.72,ALTO,,16.0,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,0.9524,-2.7694,-5.2655,-4.5125,9.1826,17.5946,113.38,117.0754,119.3874,-2.7694,-5.8385,-7.662
XLB,51.65999984741211,51.32500076293945,52.34000015258789,-1.3,16.54,ALTO,,26.65,,0.65,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,1.6529,2.297,0.9602,0.8816,24.2905,20.5094,52.34,52.5236,53.1837,-1.2992,-1.6442,-2.865
XLP,87.2750015258789,86.33999633789062,87.875,0.25,11.01,ALTO,,26.55,,1.28,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,3.4309,4.5585,4.0869,5.7782,11.638,17.0577,87.275,87.275,88.8894,0.0,0.0,-1.8162
XLU,45.064998626708984,44.95989990234375,45.79970169067383,-1.0,10.06,ALTO,,20.81,,0.7,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-1.8833,-0.3428,1.6194,-1.94,10.8569,16.7666,46.29,46.29,47.0979,-2.6464,-2.6464,-4.3163
PSQ,27.489999771118164,27.270000457763672,27.84000015258789,0.59,-12.71,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,5.0038,6.9234,9.2312,-2.0699,6.2629,24.8494,27.49,27.49,33.0172,0.0,0.0,-16.7403
EWZ,35.59000015258789,35.470001220703125,36.04499816894531,-1.28,39.5,ALTO,,11.4,,0.97,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-2.8127,-0.8083,-0.5018,-9.4764,15.5383,23.3376,36.62,39.5237,41.3365,-2.8127,-9.9529,-13.9017
FXI,36.2776985168457,35.91999816894531,36.314998626708984,1.76,-2.8,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,5.3665,5.8276,4.4587,0.8278,11.9701,21.956,36.2777,37.9749,40.9939,0.0,-4.4692,-11.5046
COPX,76.98999786376953,74.8499984741211,77.98500061035156,0.61,79.45,ALTO,,17.21,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-3.7505,-0.3495,-12.6508,-1.8279,17.1145,55.0631,79.99,93.3428,95.3759,-3.7505,-17.5191,-19.2773
URA,38.0099983215332,37.189998626708984,38.540000915527344,-2.41,-0.53,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-7.2248,-7.066,-25.1035,-29.9096,32.5494,50.3892,43.88,58.26,61.81,-13.3774,-34.758,-38.5051
ARKK,71.6500015258789,70.4800033569336,72.69999694824219,-1.1,-3.61,ALTO,,42.22,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-5.7609,-9.9874,-11.5541,-5.0364,23.812,36.5613,83.61,83.61,92.53,-14.3045,-14.3045,-22.5657
ITA,239.3000030517578,236.2949981689453,245.0500030517578,-2.32,22.48,ALTO,,37.87,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,3.5438,1.2182,1.6547,10.7571,26.9011,25.4316,250.78,250.78,250.78,-4.5777,-4.5777,-4.5777
SMH,515.219970703125,505.1300048828125,532.1400146484375,-2.72,76.98,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-12.2148,-12.7884,-14.1057,4.8879,8.6798,54.61,620.46,668.91,668.91,-16.9616,-22.9762,-22.9762
EEM,61.79499816894531,60.76499938964844,62.209999084472656,-0.91,28.59,ALTO,,,,,,,,,,,,,,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,,999,,,none,,,,,,,,,,-4.9161,-5.7572,-9.4648,-1.3872,18.307,34.2906,67.57,71.21,71.21,-8.5467,-13.2215,-13.2215
AAPL,343.80999755859375,339.5199890136719,344.56988525390625,1.1,63.91,ALTO,5050321076224.0,41.63,35.61,47.36,141.47,26.23,32.27,27.15,2.0,31.32,0.8,1.07,8.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-07-30,1,,,yahoo,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.4988,4.9802,10.0157,27.1201,19.608,28.3163,343.81,343.81,343.81,0.0,0.0,0.0
MSFT,397.81500244140625,388.7430114746094,399.135009765625,1.14,-21.24,ALTO,2954808524800.0,23.68,20.53,7.13,34.01,14.81,46.33,39.34,1.25,16.1,0.3,1.28,5.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-07-29,0,,,yahoo,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.915,0.5523,-6.8327,-7.1225,12.4195,33.2952,402.29,460.52,538.6585,-1.1124,-13.6161,-26.1471
NVDA,192.7949981689453,190.6820068359375,197.07400512695312,-2.14,10.52,ALTO,4668357869568.0,29.56,14.98,23.88,114.29,52.73,65.6,62.97,0.99,28.56,0.07,3.44,4.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-08-26,28,,,yahoo,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-9.0847,-9.2729,-9.9091,-9.4527,35.7606,41.5306,212.5,235.4656,235.4656,-9.2729,-18.1218,-18.1218
META,594.718994140625,585.25,598.22998046875,0.22,-14.23,ALTO,1509648498688.0,21.65,16.07,6.19,32.93,16.4,40.62,32.84,1.69,13.83,0.36,2.35,5.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-07-29,0,,,yahoo,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-5.1742,-12.7095,-6.2995,-11.331,14.3796,42.5484,681.31,681.31,787.4192,-12.7095,-12.7095,-24.4724
GOOGL,339.79998779296875,331.6199951171875,340.4800109863281,1.82,74.61,ALTO,4155731869696.0,17.06,23.09,6.68,48.68,12.96,34.03,54.77,0.55,22.97,0.19,2.72,6.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-10-28,91,2026-07-22,7.0,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.6694,-8.39,-12.8488,-2.7952,11.4293,34.5409,370.92,402.3797,402.3797,-8.39,-15.5524,-15.5524
AMZN,231.25,227.19500732421875,232.0749969482422,0.17,0.63,ALTO,2487581671424.0,27.66,23.31,5.63,24.29,6.84,13.14,12.22,0.39,16.53,0.53,1.18,6.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-07-30,1,,,yahoo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-5.5544,-9.2995,-15.6022,-10.955,5.4233,29.2384,254.96,274.99,274.99,-9.2995,-15.906,-15.906
TSLA,302.8450012207031,299.70001220703125,309.0450134277344,-1.49,-5.19,ALTO,1196120473600.0,280.42,136.57,13.52,4.67,1.93,1.41,3.67,0.4,110.41,0.18,1.94,5.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-10-21,84,2026-07-22,7.0,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-19.0276,-23.2254,-31.4985,-19.4604,9.9376,57.4415,425.3,445.27,489.88,-28.7926,-31.9862,-38.1798
MSTR,98.2300033569336,94.66000366210938,99.25,2.15,-74.58,ALTO,35878039552.0,,22.01,0.93,-30.76,-17.81,-11641.53,0.0,-24.25,-3.48,0.18,6.05,3.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-07-30,1,,,yahoo,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.7798,0.7797,-35.2216,-40.7217,74.8714,78.2059,101.95,195.94,402.01,-3.6488,-49.8673,-75.5653
PLTR,125.6500015258789,122.69999694824219,126.48989868164062,1.72,-19.05,ALTO,301222264832.0,141.18,59.99,35.65,32.59,14.7,46.18,43.67,0.58,142.91,0.02,6.91,8.0,YAHOO,-0.2019,1.5235,-1.3522,0.063899,3.5806,0.299,70.88,2026-08-03,5,,,yahoo,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.867,-6.0631,-12.3413,-11.0001,85.9003,57.5397,134.85,160.65,207.18,-6.8224,-21.7865,-39.3523
