Ticker,Precio,Low,High,Change (%),RS 20D,Credit Stress,Market Cap,P/E,Forward P/E,P/Book,ROE,ROA,Operating Margin,Net Margin,FCF Yield,EV/EBITDA,Debt/Equity,Current Ratio,Piotroski,Fund Source,Grain_IS,ZC_Surprise,ZS_Surprise,SPX_Quarterly_Divisor,SPX_ROC_63d,z_MOVE_inv,MOVE_price,Earnings_Next_Date,Earnings_Days_To_Next,Earnings_Last_Date,Earnings_Days_Since,Earnings_Source,piotroski_roa_positive,piotroski_d_roa,piotroski_cfo_positive,piotroski_cfo_gt_ni,piotroski_d_leverage,piotroski_d_liquidity,piotroski_no_dilution,piotroski_d_margin,piotroski_d_turnover,roc_5d,roc_10d,roc_42d,roc_63d,vol_5d,vol_60d,high_20d,high_60d,high_252d,drawdown_20d,drawdown_60d,drawdown_252d
^MERV,3338851.5,3329113.25,3389719.75,-1.21,17.17,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,4.822,4.258,16.0355,,28.2535,33.3991,3379772.0,3379772.0,,-1.2107,-1.2107,
^NYA,23862.29296875,23807.26171875,23934.064453125,-0.24,3.23,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.3756,-0.0609,3.1763,,10.5056,10.7057,24075.1191,24075.1191,,-0.884,-0.884,
^HSI,24892.66015625,24802.060546875,25040.26953125,-0.95,-4.68,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.8572,2.8645,-2.9568,,28.4633,19.2344,25143.0508,26626.2793,,-0.9959,-6.5109,
^TWII,44825.78125,44513.75,45323.75,1.34,18.12,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.7659,-1.4365,8.358,,71.6385,32.3433,47018.9883,47741.5117,,-4.6645,-6.1073,
^KS11,6797.7001953125,6791.06005859375,7166.0,0.74,4.23,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.8624,-11.2144,-5.7047,,72.7189,,8930.2998,9114.5498,,-23.8805,-25.4192,
^GDAXI,24763.119140625,24696.58984375,25074.279296875,-1.56,1.78,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.6116,-1.4139,-1.6747,2.6281,16.3703,16.7192,25817.8906,25817.8906,,-4.0854,-4.0854,
^FTSE,10639.169921875,10610.3798828125,10720.330078125,-0.73,1.01,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.6335,1.5915,1.4085,1.7421,15.5289,12.538,10717.0,10717.0,,-0.7262,-0.7262,
^AEX,1086.6700439453125,1084.5699462890625,1099.280029296875,-1.28,6.42,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.4251,0.3092,4.2689,6.4736,13.1951,12.5702,1102.38,1102.38,,-1.4251,-1.4251,
^IBEX,19267.0,19226.69921875,19532.900390625,-1.55,6.99,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.1922,-0.2888,5.3365,8.9066,18.7543,16.7517,19852.4004,19852.4004,,-2.9488,-2.9488,
FTSEMIB.MI,51315.83984375,51244.21875,52685.3984375,-2.8,25.36,BAJO,,,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-2.0204,-2.0354,2.8394,7.6797,27.7191,16.6917,52959.0,52959.0,52959.0,-3.1027,-3.1027,-3.1027
^SSMI,14214.9501953125,14058.4697265625,14245.6103515625,-0.71,6.56,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.3662,-0.0025,5.096,,8.1669,11.1322,14424.2402,14424.2402,,-1.451,-1.451,
^OMXC25,1828.179931640625,1822.5086669921875,1839.6497802734375,-1.17,4.82,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-4.4259,-2.7605,2.9682,,12.5235,,1912.84,1912.84,,-4.4259,-4.4259,
^GSPTSE,35182.08984375,35082.05078125,35364.8203125,-0.85,3.01,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.4474,-0.0523,1.3169,3.7425,15.6974,12.0905,35485.1016,35485.1016,,-0.8539,-0.8539,
^AXJO,8823.0,8793.2998046875,8841.599609375,0.34,-0.4,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.2047,0.4314,1.9175,0.3366,5.4701,12.0582,8844.4004,8966.2998,,-0.242,-1.5982,
^MXX,66516.0,66330.7890625,67369.1875,-1.17,-3.82,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.241,0.6183,-3.8752,-3.921,17.2296,15.9019,67640.5938,70246.2969,,-1.6626,-5.3103,
^BVSP,176608.8125,176293.25,177895.765625,-0.53,-8.45,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.6015,2.2385,-0.423,-7.7173,21.5808,16.3922,177866.0,187691.0,,-0.7068,-5.9045,
HYG,79.26000213623047,79.1500015258789,79.37000274658203,-0.33,3.61,BAJO,,10.9,1321.0,0.9,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.6767,-0.6144,0.169,-0.0566,2.5318,3.723,79.87,79.87,79.87,-0.7637,-0.7637,-0.7637
LQD,106.26499938964844,106.06500244140625,106.2699966430664,-0.38,1.42,BAJO,,32.13,,0.79,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.1488,-1.3416,-1.0421,-2.1469,1.6038,5.3972,109.3158,109.3158,109.6459,-2.7908,-2.7908,-3.0834
TLT,83.15499877929688,82.95999908447266,83.16510009765625,-0.34,0.32,BAJO,,,-4157.75,0.56,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.2528,-1.5801,-0.5101,-3.0438,3.6335,9.0009,87.1282,87.1282,89.1459,-4.5602,-4.5602,-6.7203
GC=F,4052.199951171875,4042.5,4144.0,-2.28,-14.61,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.671,-1.898,-10.7406,,30.0027,24.5113,4155.1001,4720.3999,,-2.4765,-14.1556,
HG=F,6.3460001945495605,6.329999923706055,6.5355000495910645,-1.63,3.72,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.7942,2.1078,1.4224,,35.9089,28.4057,6.511,6.6495,,-2.5342,-4.5642,
CL=F,92.12999725341797,87.31999969482422,92.81999969482422,6.1,-4.62,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,16.6941,27.8163,-4.3799,,36.0088,55.7338,92.13,108.66,,0.0,-15.2126,
ZS=F,1244.0,1235.5,1249.0,0.89,6.53,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,4.1004,5.4461,4.1658,,15.4496,19.125,1244.0,1244.0,,0.0,0.0,
ZC=F,487.5,483.0,489.5,5.52,6.29,BAJO,,,,,,,,,,,,,,NONE,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,10.419,13.9684,5.4624,,34.8153,27.8816,487.5,487.5,,0.0,0.0,
BTC-USD,64711.359375,64710.06640625,66236.625,-2.1,-46.24,BAJO,1298098421760.0,,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.1316,3.9722,1.8098,-16.5437,27.9536,31.9713,66505.125,77279.9297,96929.3281,-2.6972,-16.2637,-33.2386
ETH-USD,1884.4300537109375,1883.0223388671875,1938.4560546875,-2.54,-48.82,BAJO,227507650560.0,,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.2377,6.2548,12.6862,-11.5877,30.4148,46.117,1933.4901,2111.3704,3354.7227,-2.5374,-10.7485,-43.8275
IBIT,36.63999938964844,36.61000061035156,36.919898986816406,-1.87,-46.29,BAJO,,,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.687,2.3178,-16.7273,-18.1229,30.0905,38.0059,37.67,46.47,71.29,-2.7343,-21.1534,-48.6043
SPY,738.9450073242188,735.2100219726562,742.5599975585938,-1.13,17.07,BAJO,,26.58,,1.72,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.5685,-1.6981,-0.2519,4.1674,12.7494,13.3083,754.95,757.6182,757.6182,-2.12,-2.4647,-2.4647
QQQ,693.0449829101562,687.7999877929688,698.6599731445312,-1.74,22.78,BAJO,,30.75,,1.94,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.8266,-4.1803,-2.8976,5.9069,23.7822,24.894,736.4,745.3409,745.3409,-5.8874,-7.0164,-7.0164
DIA,517.0800170898438,514.719970703125,518.1599731445312,-0.84,15.85,BAJO,,24.43,,1.44,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.4487,-1.3284,3.0865,4.884,10.6924,11.9399,529.9395,529.9395,529.9395,-2.4266,-2.4266,-2.4266
IWM,291.760009765625,290.1700134277344,293.010009765625,-0.69,29.31,BAJO,,18.08,,1.33,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.2957,-1.8436,3.5272,5.7776,17.4703,18.789,300.45,300.45,300.45,-2.8923,-2.8923,-2.8923
GLD,371.43499755859375,370.5400085449219,373.085205078125,-2.03,18.24,BAJO,,,,2.18,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.7742,-1.7835,-10.9247,-14.6637,27.7082,24.5603,382.13,434.65,495.9,-2.7988,-14.5439,-25.0988
SLV,52.13999938964844,51.77000045776367,52.459999084472656,-3.3,45.36,BAJO,,,,2.44,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,3.4729,-3.6941,-24.9244,-25.9059,48.9915,51.5674,56.11,79.35,105.6,-7.0754,-34.2911,-50.625
XLY,109.1500015258789,108.36000061035156,110.58999633789062,-4.27,-3.63,BAJO,,27.87,,0.65,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-6.9797,-6.5896,-7.8623,-8.0404,31.4665,20.7112,118.09,121.8173,124.0232,-7.5705,-10.3986,-11.9923
XLV,161.0399932861328,159.32000732421875,161.61000061035156,1.01,19.51,BAJO,,28.98,,1.27,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.4697,-0.6968,9.18,10.5002,15.8229,18.3716,164.44,164.44,164.44,-2.0676,-2.0676,-2.0676
XLRE,45.005001068115234,44.81999969482422,45.27000045776367,-0.01,7.91,BAJO,,32.32,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.0009,1.7522,2.0211,4.4624,3.5068,15.9214,45.46,45.46,45.46,-1.0009,-1.0009,-1.0009
XLK,178.77000427246094,177.20599365234375,180.38999938964844,-0.83,37.35,BAJO,,33.44,,1.2,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.7041,-3.55,0.2145,13.216,26.335,33.54,190.52,197.974,197.974,-6.1673,-9.7002,-9.7002
XLI,182.27999877929688,179.08999633789062,182.97999572753906,1.92,19.36,BAJO,,31.29,,1.85,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.1824,0.646,7.1533,6.8338,17.5137,19.5668,185.56,185.56,185.56,-1.7676,-1.7676,-1.7676
XLF,55.689998626708984,55.45000076293945,55.814998626708984,-0.64,5.77,BAJO,,17.64,,1.64,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.8678,0.2701,8.0322,7.039,5.3027,13.2669,56.75,56.75,56.75,-1.8678,-1.8678,-1.8678
XLE,59.84000015258789,59.75,60.376800537109375,1.08,41.42,BAJO,,22.23,,1.15,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,4.9456,9.1572,1.9306,6.5998,5.2228,24.6709,59.84,60.8512,62.1121,0.0,-1.6617,-3.658
XLC,106.01000213623047,105.47000122070312,106.95999908447266,-2.92,-1.76,BAJO,,15.39,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-5.8944,-4.072,-8.4532,-9.8356,20.7389,16.4384,113.38,117.0754,119.3874,-6.5003,-9.4515,-11.2051
XLB,50.34000015258789,50.160499572753906,50.96799850463867,-0.94,10.4,BAJO,,25.97,,0.64,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-1.0808,0.1592,1.016,-2.5116,18.156,19.9369,52.01,52.5236,53.1837,-3.2109,-4.1574,-5.347
XLP,83.04000091552734,82.97000122070312,83.69000244140625,-1.59,3.79,BAJO,,25.26,,1.22,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-3.2281,-0.1923,-1.233,1.8343,13.2687,16.6876,85.81,85.81,88.8894,-3.2281,-3.2281,-6.5806
XLU,46.03499984741211,45.599998474121094,46.32789993286133,0.23,11.38,BAJO,,21.25,,0.72,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.2426,2.0053,2.9532,3.2515,19.3213,17.4673,46.2,46.5527,47.0979,-0.3571,-1.1122,-2.2567
PSQ,26.635000228881836,26.420000076293945,26.829999923706055,1.74,-17.08,BAJO,,,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,1.8937,4.41,2.9549,-5.4496,23.7833,24.7219,26.635,28.071,33.0172,0.0,-5.1158,-19.3299
EWZ,36.23500061035156,36.099998474121094,36.5099983215332,-1.05,37.04,BAJO,,11.6,,0.99,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,2.5616,3.647,-1.162,-9.8794,25.2679,24.4132,36.62,39.5237,41.3365,-1.0513,-8.3209,-12.3413
FXI,34.47999954223633,34.375,34.73500061035156,0.15,-10.88,BAJO,,9.51,,0.85,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-0.1448,3.2026,-3.2073,-6.0349,26.799,21.2991,35.04,37.9749,40.9939,-1.5982,-9.2031,-15.8899
COPX,78.6050033569336,77.58000183105469,79.50499725341797,-1.73,72.86,BAJO,,17.57,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,5.2558,4.2507,-4.9962,-7.1,50.9792,55.525,79.99,93.3428,95.3759,-1.7315,-15.7889,-17.584
URA,41.119998931884766,40.4900016784668,41.459999084472656,0.37,3.81,BAJO,,34.98,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,5.1393,-2.9044,-15.8412,-28.7719,30.1096,51.9417,43.93,58.26,61.81,-6.3965,-29.4198,-33.4736
ARKK,74.05000305175781,73.12999725341797,75.2699966430664,-2.6,-4.99,BAJO,,43.65,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,-3.4172,-9.1745,-3.3542,-6.6204,45.2691,37.2465,83.61,83.61,92.53,-11.434,-11.434,-19.9719
ITA,238.9949951171875,232.47000122070312,240.2899932861328,3.41,21.27,BAJO,,37.82,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,3.5103,-0.2608,7.1758,9.132,27.8501,25.791,250.78,250.78,250.78,-4.6993,-4.6993,-4.6993
SMH,580.3499755859375,573.9993896484375,586.8900146484375,-1.12,102.38,BAJO,,37.57,,,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,2.0091,-4.5053,2.1959,21.71,38.2873,53.1667,655.89,668.91,668.91,-11.5172,-13.2394,-13.2394
EEM,64.55999755859375,63.9900016784668,65.03500366210938,-0.66,31.1,BAJO,,16.64,,1.23,,,,,,,,,,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,,,none,,,,,,,,,,0.5764,-3.3244,-1.7181,2.3912,25.4643,34.009,68.41,71.21,71.21,-5.6278,-9.3386,-9.3386
AAPL,321.385009765625,319.3500061035156,323.29998779296875,-1.38,49.93,BAJO,4721323540480.0,38.96,33.34,44.28,141.47,26.23,32.27,27.15,2.14,30.02,0.8,1.07,8.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-07-30,7,,,yahoo,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-3.5633,1.6334,5.3756,17.7586,17.0282,28.2826,333.74,333.74,333.74,-3.702,-3.702,-3.702
MSFT,381.0492858886719,377.3999938964844,391.7799987792969,-2.38,-24.81,BAJO,2830531035136.0,22.71,19.66,6.83,34.01,14.81,46.33,39.34,1.31,15.98,0.3,1.28,5.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-07-29,6,,,yahoo,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.9989,-0.8614,-9.077,-11.791,32.3277,34.0732,402.29,460.52,538.6586,-5.28,-17.2567,-29.2596
NVDA,209.41000366210938,205.9600067138672,210.8686981201172,-1.25,22.05,BAJO,5072119398400.0,32.07,16.27,25.95,114.29,52.73,65.6,62.97,0.91,30.76,0.07,3.44,4.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-08-26,34,,,yahoo,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9691,3.2696,-4.49,3.5329,26.1675,41.2059,212.5,235.4656,235.4656,-1.4541,-11.0656,-11.0656
META,603.6699829101562,597.219970703125,614.635009765625,-3.75,-15.86,BAJO,1532369960960.0,21.98,16.31,6.29,32.93,16.4,40.62,32.84,1.67,14.62,0.36,2.35,5.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-07-29,6,,,yahoo,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-9.1597,-4.4039,-0.5187,-10.4474,28.5313,46.0715,681.31,681.31,787.4192,-11.3957,-11.3957,-23.3356
GOOGL,320.8349914550781,314.9100036621094,324.489990234375,-6.21,68.4,BAJO,3914768318464.0,16.09,21.8,8.12,48.68,12.96,34.03,54.77,0.65,23.56,0.18,2.72,6.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,,999,2026-07-22,1.0,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-9.4863,-10.6035,-17.1886,-5.3912,50.7579,38.9977,370.92,402.3797,402.3797,-13.5029,-20.2656,-20.2656
AMZN,234.8300018310547,232.05160522460938,238.3498992919922,-4.09,2.13,BAJO,2526199676928.0,28.12,23.68,5.71,24.29,6.84,13.14,12.22,0.39,17.49,0.53,1.18,6.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-07-30,7,,,yahoo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-6.0267,-4.9425,-12.527,-8.0396,34.0204,29.4964,254.96,274.99,274.99,-7.8954,-14.6042,-14.6042
TSLA,325.94000244140625,318.54998779296875,341.8599853515625,-12.85,-2.73,BAJO,1224140652544.0,301.8,147.4,14.55,4.67,1.93,1.41,3.67,0.38,109.45,0.11,1.94,5.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-10-21,90,2026-07-22,1.0,yahoo,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-16.6522,-19.8278,-21.9959,-15.8886,104.064,56.0822,425.3,445.27,489.88,-23.3623,-26.7995,-33.4653
MSTR,93.51000213623047,92.33999633789062,97.51000213623047,-6.5,-78.08,BAJO,34161037312.0,,20.96,0.88,-30.76,-17.81,-11641.53,,-25.47,-3.58,0.18,6.05,3.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-07-30,7,,,yahoo,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.553,-0.4047,-43.2757,-47.8646,78.4239,79.4186,101.95,195.94,414.92,-8.2786,-52.2762,-77.4631
PLTR,121.74500274658203,120.7300033569336,126.38999938964844,-2.27,-22.0,BAJO,291848749056.0,138.34,58.12,34.54,32.59,14.7,46.18,43.67,0.6,144.15,0.02,6.91,8.0,YAHOO,1.3786,2.7703,0.4508,0.064343,3.8779,0.2393,70.88,2026-08-03,11,,,yahoo,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-9.4429,-5.6533,-11.4034,-20.23,51.8054,55.049,134.85,160.65,207.18,-9.7182,-24.2172,-41.2371
